row_idx,true_id,true_label,pred_id,pred_label,max_prob,embedding,is_correct,dist_to_pred_centroid,nearest_centroid_id,nearest_centroid_dist
0,2,suspicious_path_probe,2,suspicious_path_probe,0.9864464998245239,"[0.005030659958720207, 0.0, 0.0, 4.02835750579834, 2.4129133224487305, 2.7108817100524902, 0.4534362852573395, 0.0, 0.0, 0.0, 1.53598952293396, 3.8557348251342773, 3.0898871421813965, 3.910879373550415, 0.0, 0.0, 0.0, 2.280165910720825, 0.8072299361228943, 0.0, 3.398876667022705, 0.0, 0.8120085597038269, 3.3884992599487305, 0.0, 0.0, 3.496952533721924, 0.0, 2.6955273151397705, 1.8521617650985718, 4.17327356338501, 0.0, 2.769671678543091, 1.1333918571472168, 0.5526471734046936, 1.7074213027954102, 0.0, 0.0, 0.0, 3.8155860900878906, 0.0, 0.927147388458252, 1.0904359817504883, 2.3028321266174316, 2.8076438903808594, 0.0, 0.0, 2.6502339839935303, 1.8457163572311401, 0.0, 0.7267641425132751, 0.0, 3.3873233795166016, 0.0, 1.3754098415374756, 4.6735358238220215, 0.0, 0.0, 0.41028645634651184, 2.828709363937378, 1.887353539466858, 0.0, 2.7787928581237793, 4.508376598358154, 4.100341320037842, 2.980081081390381, 2.0416743755340576, 0.41917309165000916, 0.371367484331131, 0.0, 2.6713435649871826, 0.0, 2.8083178997039795, 1.5180071592330933, 3.24211049079895, 0.6881906390190125, 0.7482749819755554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4394795894622803, 0.0, 0.0, 0.08595025539398193, 3.2304816246032715, 0.0, 0.0, 4.933704853057861, 0.6579685211181641, 0.0, 0.0, 0.0, 4.269262313842773, 0.9210724830627441, 0.8238343000411987, 3.8081324100494385, 0.0, 0.0, 0.0, 2.308204412460327, 3.72961688041687, 0.0, 0.0, 0.0, 0.6788823008537292, 0.0, 1.434675931930542, 1.3281347751617432, 1.7860605716705322, 1.8643847703933716, 1.9615505933761597, 0.0, 0.867863118648529, 3.228985071182251, 0.0, 0.774242103099823, 1.233335256576538, 3.8986923694610596, 0.0, 0.0, 1.1377341747283936, 1.30643630027771, 0.0, 3.248054027557373, 0.0]",1,2.7507240772247314,2,2.7507240772247314
1,0,benign,0,benign,0.9886139631271362,"[1.0085275173187256, 0.0, 0.0, 3.950820207595825, 1.2812049388885498, 1.4892948865890503, 1.6514190435409546, 0.0, 0.0, 0.0, 3.7597272396087646, 1.9491279125213623, 2.810180187225342, 2.8001163005828857, 0.0, 0.0, 0.0, 0.9850183129310608, 2.224313497543335, 0.0, 2.4407527446746826, 0.0, 3.0544497966766357, 2.7918975353240967, 0.0, 0.0, 1.5374705791473389, 0.0, 3.3083841800689697, 4.039170265197754, 2.313458204269409, 0.0, 2.8844547271728516, 1.8329204320907593, 1.1762688159942627, 4.672542572021484, 0.0, 0.0, 0.0, 2.659775733947754, 0.0, 3.188938856124878, 3.448808431625366, 3.4515888690948486, 0.7739331722259521, 0.0, 0.0, 1.3693872690200806, 1.5850882530212402, 0.0, 2.0744426250457764, 0.0, 2.1652145385742188, 0.0, 2.3039960861206055, 4.15540075302124, 0.0, 0.0, 0.13671356439590454, 2.701910972595215, 1.6653705835342407, 0.0, 0.5144965052604675, 1.444827914237976, 3.7049484252929688, 1.9351149797439575, 3.6407291889190674, 2.8239786624908447, 1.975048542022705, 0.0, 1.5558427572250366, 0.0, 3.4520933628082275, 2.7200746536254883, 1.9701473712921143, 0.0, 0.33724668622016907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.375473499298096, 0.0, 0.0, 0.0, 4.744682788848877, 0.0, 0.0, 1.6206938028335571, 0.961564302444458, 0.0, 0.0, 0.0, 3.796279191970825, 1.2666939496994019, 4.203913688659668, 1.511479139328003, 0.0, 0.0, 0.0, 4.4932050704956055, 1.5859835147857666, 0.0, 0.0, 0.0, 1.5086745023727417, 0.0, 1.6937153339385986, 0.3183338940143585, 2.0328805446624756, 2.7769997119903564, 1.3886561393737793, 0.0, 2.8249549865722656, 0.4611121118068695, 0.0, 3.160132884979248, 2.1053671836853027, 2.787644863128662, 0.0, 0.0, 1.9912023544311523, 2.1129329204559326, 0.0, 3.70926570892334, 0.0]",1,4.025032997131348,0,4.025032997131348
2,0,benign,0,benign,0.9745736718177795,"[0.704888105392456, 0.0, 0.0, 4.016177654266357, 1.111222267150879, 1.188389778137207, 1.4733855724334717, 0.0, 0.0, 0.0, 3.60675311088562, 2.0559940338134766, 2.8490726947784424, 2.1535873413085938, 0.0, 0.0, 0.0, 0.8063287734985352, 2.0176234245300293, 0.0, 2.6589808464050293, 0.0, 2.8073410987854004, 3.039281129837036, 0.0, 0.0, 1.8219794034957886, 0.0, 2.9468753337860107, 3.8667101860046387, 2.52651047706604, 0.0, 2.4162869453430176, 1.51065194606781, 0.6925108432769775, 3.998126268386841, 0.0, 0.0, 0.0, 2.4045186042785645, 0.0, 3.1809229850769043, 3.104872226715088, 2.708094596862793, 1.1293240785598755, 0.0, 0.0, 1.5518569946289062, 1.4979366064071655, 0.0, 1.758477807044983, 0.0, 1.9099268913269043, 0.0, 2.1724603176116943, 3.9913997650146484, 0.0, 0.0, 0.0, 3.07975435256958, 1.636576771736145, 0.0, 1.0775091648101807, 1.5321534872055054, 3.171055316925049, 2.048048496246338, 3.2815232276916504, 2.2661795616149902, 2.155952215194702, 0.0, 1.4102319478988647, 0.0, 3.203418493270874, 2.6912269592285156, 1.743180274963379, 0.0, 0.2119111269712448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.719564199447632, 0.0, 0.0, 0.27037209272384644, 4.164328098297119, 0.0, 0.0, 1.7677638530731201, 0.39567622542381287, 0.0, 0.0, 0.0, 3.309176206588745, 1.1423976421356201, 3.960169792175293, 1.3381866216659546, 0.0, 0.0, 0.0, 3.7081503868103027, 1.2869956493377686, 0.0, 0.0, 0.0, 1.5967744588851929, 0.0, 1.6451219320297241, 0.23175516724586487, 1.7665778398513794, 2.1872212886810303, 1.4564380645751953, 0.0, 2.8499059677124023, 0.7344854474067688, 0.0, 3.16575288772583, 1.8298722505569458, 2.7007853984832764, 0.0, 0.0, 1.5745084285736084, 1.6957859992980957, 0.0, 3.1180367469787598, 0.0]",1,4.26903772354126,0,4.26903772354126
3,2,suspicious_path_probe,2,suspicious_path_probe,0.9986624717712402,"[0.19000029563903809, 0.0, 0.0, 3.2270264625549316, 3.2187728881835938, 3.4034552574157715, 0.8284814357757568, 0.0, 0.0, 0.0, 0.4692367613315582, 4.560273170471191, 2.8589940071105957, 4.606743812561035, 0.0, 0.0, 0.0, 2.104686975479126, 0.22710847854614258, 0.0054009780287742615, 3.0238287448883057, 0.0, 0.6531246900558472, 2.9285757541656494, 0.0, 0.0, 4.655688762664795, 0.0, 2.8890678882598877, 1.1747992038726807, 4.387270927429199, 0.0, 2.6785378456115723, 0.9237662553787231, 0.4779216945171356, 1.0206787586212158, 0.0, 0.0, 0.0, 3.9359610080718994, 0.0, 0.13201850652694702, 0.03337786719202995, 2.094305992126465, 2.917895793914795, 0.0, 0.0, 2.292891502380371, 0.9103541374206543, 0.0, 0.28667721152305603, 0.0, 4.128274917602539, 0.0, 0.9949292540550232, 4.2312445640563965, 0.0, 0.0, 0.3336694538593292, 3.0485622882843018, 2.5187487602233887, 0.0, 2.6193482875823975, 5.036247730255127, 4.011786937713623, 3.305795669555664, 1.6014142036437988, 0.0, 0.0, 0.0, 3.3207457065582275, 0.0, 2.9925858974456787, 1.1076229810714722, 3.871133327484131, 0.586089015007019, 0.8035362958908081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6744132041931152, 0.0, 0.0, 0.39971351623535156, 2.4883153438568115, 0.0, 0.0, 5.551030158996582, 0.39415663480758667, 0.0, 0.0, 0.0, 3.5049984455108643, 0.6921625137329102, 0.20970706641674042, 3.7702574729919434, 0.0, 0.0, 0.0, 1.6958417892456055, 4.351268768310547, 0.0, 0.0, 0.0, 0.0, 0.0, 1.467390775680542, 1.3490031957626343, 1.692074179649353, 1.1477689743041992, 2.4804089069366455, 0.0, 0.4590839147567749, 3.2607247829437256, 0.0, 0.18380798399448395, 0.7603669762611389, 4.21333122253418, 0.0, 0.0, 1.064324975013733, 0.8829634189605713, 0.0, 3.356356382369995, 0.0]",1,3.2938406467437744,2,3.2938406467437744
4,1,command_exec,1,command_exec,0.9807388782501221,"[1.5080022811889648, 0.7490259408950806, 0.0, 0.3749960660934448, 1.8052613735198975, 3.7834248542785645, 4.015358924865723, 0.0, 0.0, 0.0, 0.8668912053108215, 4.574987411499023, 0.1707352250814438, 1.2792326211929321, 0.0, 0.0, 0.0, 4.402612686157227, 3.2885537147521973, 0.0, 1.046420931816101, 0.0, 1.0902273654937744, 0.4207265377044678, 0.0, 0.0, 3.596681594848633, 0.0, 0.0, 1.5069379806518555, 0.5907483696937561, 0.0, 0.6144906282424927, 2.7714977264404297, 4.072113037109375, 0.8792891502380371, 0.0, 0.0, 0.0, 1.6742030382156372, 0.0, 0.9239688515663147, 2.812429904937744, 0.3659032881259918, 0.8170813918113708, 0.0, 0.0, 0.854030430316925, 2.540518045425415, 0.0, 2.5760302543640137, 0.0, 0.7188704609870911, 0.0, 3.5273962020874023, 1.309361219406128, 0.0, 0.0, 2.8341686725616455, 0.9585834741592407, 3.477440118789673, 0.0, 0.37793049216270447, 2.773534059524536, 0.22831614315509796, 0.6287506818771362, 0.7833471298217773, 0.07580673694610596, 4.620857238769531, 0.0, 5.041358947753906, 0.0, 0.6028643846511841, 1.9961427450180054, 4.431467056274414, 1.9586461782455444, 3.552286148071289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.794295608997345, 0.0, 0.0, 0.0, 0.04188498109579086, 0.0, 0.0, 2.9763553142547607, 0.5778445601463318, 0.0, 0.0, 0.0, 0.40758758783340454, 0.0, 0.4345475733280182, 3.3210737705230713, 1.0001887083053589, 0.0, 0.0, 1.24735426902771, 1.4300878047943115, 0.0, 0.0, 0.0, 0.23539867997169495, 0.0, 0.6747234463691711, 0.858920156955719, 0.4688529968261719, 0.26083362102508545, 4.147119522094727, 0.0, 2.121347188949585, 4.293213844299316, 0.0, 0.5293453931808472, 2.925858974456787, 5.113976955413818, 0.0, 0.0, 0.0, 2.863539695739746, 0.0, 0.2046518176794052, 0.0]",1,3.00466251373291,1,3.00466251373291
5,0,benign,0,benign,0.9705309867858887,"[0.4808136224746704, 0.0, 0.0, 4.09933614730835, 1.5582985877990723, 1.9156546592712402, 1.946366310119629, 0.0, 0.0, 0.0, 3.2750935554504395, 2.3915789127349854, 2.1225357055664062, 2.633829116821289, 0.0, 0.0, 0.0, 1.4420933723449707, 2.4840054512023926, 0.0, 2.289623737335205, 0.0, 3.140852451324463, 2.8595023155212402, 0.0, 0.0, 2.5128512382507324, 0.0, 2.7456796169281006, 3.9362285137176514, 2.2563705444335938, 0.0, 2.281102180480957, 1.510039210319519, 1.6595464944839478, 4.4402899742126465, 0.0, 0.0, 0.0, 2.4879941940307617, 0.0, 3.3375306129455566, 3.444732427597046, 2.376948356628418, 1.027520775794983, 0.0, 0.0, 1.5025626420974731, 1.5972057580947876, 0.0, 1.831222653388977, 0.0, 2.058699607849121, 0.0, 2.2216527462005615, 3.970231056213379, 0.0, 0.0, 0.3189786374568939, 2.6406044960021973, 2.3561458587646484, 0.0, 1.1421740055084229, 1.7016488313674927, 3.3164796829223633, 1.9040149450302124, 3.088925361633301, 2.5771117210388184, 2.725351572036743, 0.0, 1.5290123224258423, 0.0, 2.992159843444824, 2.6412711143493652, 2.0497524738311768, 0.0, 0.6912434697151184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.599153995513916, 0.0, 0.0, 0.14472919702529907, 4.194644451141357, 0.0, 0.0, 2.0270819664001465, 0.8256968259811401, 0.0, 0.0, 0.0, 3.3479833602905273, 1.1224030256271362, 3.4989733695983887, 1.7396891117095947, 0.3589293956756592, 0.0, 0.0, 3.556648015975952, 1.564499020576477, 0.0, 0.0, 0.0, 1.4594779014587402, 0.0, 1.3482784032821655, 0.1979423463344574, 2.031398296356201, 2.276716470718384, 1.9302654266357422, 0.0, 2.633530378341675, 1.121232509613037, 0.0, 3.1086618900299072, 1.9888849258422852, 3.0021660327911377, 0.0, 0.0, 1.577498197555542, 2.18662428855896, 0.0, 3.1097679138183594, 0.0]",1,3.4749221801757812,0,3.4749221801757812
6,0,benign,0,benign,0.9966088533401489,"[0.0, 0.34245002269744873, 0.0, 4.466678619384766, 0.15416838228702545, 2.424180507659912, 1.49247145652771, 0.0, 0.0, 0.0, 2.3859589099884033, 1.4220380783081055, 2.7889597415924072, 1.675389051437378, 0.0, 0.0, 0.0, 2.580373764038086, 4.018195152282715, 0.0, 1.261069655418396, 0.0, 3.9594321250915527, 2.205580234527588, 0.0, 0.0, 1.1786702871322632, 0.0, 3.2455201148986816, 3.467592239379883, 1.6462593078613281, 0.0, 3.1600332260131836, 0.6991233825683594, 2.1760618686676025, 6.2680768966674805, 0.0, 0.0, 0.0, 1.6207330226898193, 0.0, 3.656296968460083, 3.7231218814849854, 4.046979904174805, 2.0956366062164307, 0.0, 0.0, 1.248271107673645, 4.2891340255737305, 0.0, 2.669750690460205, 0.0, 1.1918715238571167, 0.0, 4.115231513977051, 3.253098487854004, 0.0, 0.0, 1.3346195220947266, 2.687534809112549, 1.8734253644943237, 0.0, 0.770768940448761, 1.7977749109268188, 3.0368564128875732, 2.664389133453369, 1.7378270626068115, 2.1895864009857178, 2.9674458503723145, 0.0, 2.7182130813598633, 0.0, 2.315573215484619, 2.6502773761749268, 1.8233977556228638, 1.065089225769043, 1.4459447860717773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.6944074630737305, 0.0, 0.0, 0.6313702464103699, 4.684226989746094, 0.0, 0.0, 1.3490389585494995, 2.609503984451294, 0.0, 0.0, 0.0, 3.012547731399536, 0.2794853448867798, 2.4724209308624268, 2.3417258262634277, 0.07592739164829254, 0.0, 0.0, 3.152069330215454, 1.8130866289138794, 0.0, 0.0, 0.0, 1.974999189376831, 0.0, 2.3037381172180176, 0.0, 2.5365917682647705, 3.6760363578796387, 1.536751389503479, 0.0, 3.106464385986328, 1.262743353843689, 0.0, 3.030975103378296, 4.417881011962891, 4.821187496185303, 0.0, 0.0, 1.670360803604126, 3.4049787521362305, 0.0, 4.133923053741455, 0.0]",1,5.24586296081543,0,5.245863437652588
7,0,benign,0,benign,0.8269697427749634,"[0.7209762334823608, 0.0, 0.0, 4.008854866027832, 1.6440531015396118, 2.0957484245300293, 1.6156601905822754, 0.0, 0.0, 0.0, 2.8449714183807373, 2.401301622390747, 2.669360876083374, 3.14966082572937, 0.0, 0.0, 0.0, 1.435942530632019, 2.219379186630249, 0.0, 2.7496893405914307, 0.0, 2.7475385665893555, 3.2876768112182617, 0.0, 0.0, 2.8027799129486084, 0.0, 3.1670992374420166, 3.2817633152008057, 3.108391761779785, 0.0, 3.250715970993042, 1.3686761856079102, 1.090736746788025, 3.4700844287872314, 0.0, 0.0, 0.0, 3.2484991550445557, 0.0, 2.4862780570983887, 2.6913442611694336, 3.4478368759155273, 1.311396598815918, 0.0, 0.0, 1.473330020904541, 1.634818196296692, 0.0, 1.2162600755691528, 0.0, 2.638820171356201, 0.0, 1.6927216053009033, 3.8923146724700928, 0.0, 0.0, 0.5321332812309265, 3.3093698024749756, 1.8954404592514038, 0.0, 1.1533124446868896, 2.6953837871551514, 3.8535430431365967, 2.385897159576416, 3.6464455127716064, 2.1907241344451904, 1.4665712118148804, 0.0, 1.9801186323165894, 0.0, 3.2093727588653564, 2.386972665786743, 2.2646355628967285, 0.0, 0.7706347703933716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4276316165924072, 0.0, 0.0, 0.0, 4.184751510620117, 0.0, 0.0, 2.7133381366729736, 0.5596921443939209, 0.0, 0.0, 0.0, 3.613074541091919, 1.0731627941131592, 3.204922914505005, 2.263015031814575, 0.0, 0.0, 0.0, 3.696143865585327, 2.6537022590637207, 0.0, 0.0, 0.0, 1.2130720615386963, 0.0, 1.9113248586654663, 0.6278054118156433, 1.7827441692352295, 2.3276100158691406, 1.4835889339447021, 0.0, 2.2871103286743164, 1.5019237995147705, 0.0, 2.81588077545166, 2.355194330215454, 3.342194080352783, 0.0, 0.0, 1.8653608560562134, 2.3377530574798584, 0.0, 3.812087059020996, 0.0]",1,5.107364654541016,0,5.107364177703857
8,0,benign,0,benign,0.9967718720436096,"[0.3062868118286133, 0.0, 0.0, 4.918216228485107, 0.20363609492778778, 2.116650104522705, 1.6737074851989746, 0.0, 0.0, 0.0, 2.187690019607544, 1.7376251220703125, 2.7120585441589355, 1.525402307510376, 0.0, 0.0, 0.0, 2.3556952476501465, 4.205052852630615, 0.0, 1.5160794258117676, 0.0, 3.745638608932495, 1.8654046058654785, 0.0, 0.0, 0.9168605804443359, 0.0, 2.945324420928955, 3.6630351543426514, 1.814418911933899, 0.0, 3.6732447147369385, 0.7644559144973755, 1.995449423789978, 5.926029682159424, 0.0, 0.0, 0.0, 1.9616717100143433, 0.0, 3.341496706008911, 3.8640880584716797, 3.7710540294647217, 2.0136899948120117, 0.0, 0.0, 1.3555384874343872, 3.928353786468506, 0.0, 2.903384208679199, 0.0, 1.0551553964614868, 0.0, 4.071004867553711, 3.4893550872802734, 0.0, 0.0, 1.3776971101760864, 2.671665906906128, 1.8290629386901855, 0.0, 0.864283561706543, 1.4167568683624268, 2.870424270629883, 1.8776284456253052, 1.9699476957321167, 2.2671892642974854, 3.0016374588012695, 0.0, 3.0052316188812256, 0.0, 2.1914212703704834, 2.56125807762146, 1.8449127674102783, 1.3624687194824219, 1.4560656547546387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7206196784973145, 0.0, 0.0, 0.48991265892982483, 4.718190670013428, 0.0, 0.0, 1.15611732006073, 2.6207430362701416, 0.0, 0.0, 0.0, 3.4378747940063477, 0.5853919982910156, 2.5294039249420166, 1.9962403774261475, 0.3736570179462433, 0.0, 0.0, 3.2077715396881104, 1.8608025312423706, 0.0, 0.0, 0.0, 2.009101390838623, 0.0, 2.305868148803711, 0.0, 2.5441465377807617, 3.3033556938171387, 1.1378666162490845, 0.0, 3.147648811340332, 1.184237003326416, 0.0, 2.9610931873321533, 4.183938980102539, 5.088535785675049, 0.0, 0.0, 2.1972501277923584, 3.4142372608184814, 0.0, 3.5969736576080322, 0.0]",1,4.9615349769592285,0,4.9615349769592285
9,0,benign,0,benign,0.9689448475837708,"[0.6039110422134399, 0.0, 0.0, 3.6967434883117676, 1.0690340995788574, 1.482987880706787, 1.976792812347412, 0.0, 0.0, 0.0, 3.594400644302368, 2.6200907230377197, 2.736604690551758, 2.2576093673706055, 0.0, 0.0, 0.0, 1.3397889137268066, 2.002720355987549, 0.0, 2.6994264125823975, 0.0, 2.326132297515869, 2.911925792694092, 0.0, 0.0, 2.129289150238037, 0.0, 2.7429826259613037, 3.5031909942626953, 2.1749331951141357, 0.0, 2.1295838356018066, 1.59798264503479, 1.4600809812545776, 3.606224775314331, 0.0, 0.0, 0.0, 2.3290305137634277, 0.0, 3.18839693069458, 3.0075581073760986, 2.3886256217956543, 1.5298233032226562, 0.0, 0.0, 1.3970704078674316, 1.8307102918624878, 0.0, 1.804192066192627, 0.0, 1.756028413772583, 0.0, 2.304764747619629, 4.123105049133301, 0.0, 0.0, 0.0, 2.549945831298828, 1.4653294086456299, 0.0, 0.9036972522735596, 1.7038644552230835, 3.196176528930664, 1.9711323976516724, 2.9080045223236084, 2.3906757831573486, 2.3297479152679443, 0.0, 2.0481836795806885, 0.0, 2.831817626953125, 2.7052855491638184, 2.075996160507202, 0.0, 0.5639581680297852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.563931703567505, 0.0, 0.0, 0.3834356963634491, 3.760052442550659, 0.0, 0.0, 1.7297108173370361, 1.0044454336166382, 0.0, 0.0, 0.0, 3.3298420906066895, 0.7021583318710327, 3.379993438720703, 1.4109548330307007, 0.0, 0.0, 0.0, 4.004607200622559, 1.5073424577713013, 0.0, 0.0, 0.0, 1.4066884517669678, 0.0, 1.7585750818252563, 0.18685434758663177, 2.093773126602173, 1.900033712387085, 1.6590094566345215, 0.0, 2.9477083683013916, 0.842294454574585, 0.0, 3.339763641357422, 1.9421354532241821, 3.315927028656006, 0.0, 0.0, 0.9343607425689697, 2.0813608169555664, 0.0, 3.3615312576293945, 0.0]",1,3.7764248847961426,0,3.7764248847961426
